game,authorChannelId,community_id,weighted_degree,in_degree,out_degree,pagerank,betweenness,centrality_group
BanG Dream,UC9RSku42I_eYPu04TQ6gTcA,83,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UC9UMolr17H6GeDD-kWamIXQ,2,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UC9Um31S4qL7rq62B98N5vcQ,144,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UC9VKAKgmkDytzY69_S43TPg,1,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UC9bVEL79Dk_mFtfzG21LHNA,2,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UC9byG2wn6kNzDjzRksHHx7w,0,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UC9h5286KU6yaNubCPw892nA,145,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UC9h9Hnt6INCLsX3rnt9rSEg,1,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UC9idJTSibjRlRrgs6LXLajw,146,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UC9jTdY4bQSAHnkFL1bVCsdQ,16,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UC9kubxJU7QdLmwISvVKNJKA,2,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UC9lRUFrahOeWmXATt5W0wjg,11,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UC9ocw4YNpCM18PNOvsoqyHg,53,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UC9ovWMb47rmfT0hrse0a3RA,7,2.0,0.0,2.0,0.0002349610548163819,0.0052505033345916705,Peripheral
BanG Dream,UC9u4VxObqvs3XTKO4pUV9HA,1,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UC9xNfeGrnwtF_77JkXF090g,2,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCA2YVwA0J3VhmneZlFOSJiQ,3,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCA5CZ0Aa6cFTPkKKqX79D7A,24,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCA5uSqcIg7Whth6HN_RUYww,1,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCA6KOumtgxIXksM1ZbCr6Qg,2,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCAGUO_OYtJhdz73R5uGq5QQ,32,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCAI_IospJZMvjPMbO81rVMQ,16,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCAIhbfi2LuvLLjEBlL-mAsw,12,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCAQE1VGwGAXGGBr-oVYw5pA,55,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCAQcFLT_2Y96VyCPPvpfJkg,5,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCATORKTj_-j2omgoky_eFUQ,4,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCAWd4iuxuatpTPwaLhCS7-Q,15,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCA_57HeCLFaosnEpVgAqFLg,10,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCA_6D9QCZDL7wHy2xQyVdkg,11,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCA_UVg6NtoUfW9IQHJvHemQ,34,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCAcB2kqbmz2WsgWlnFwaj7w,29,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCAdTK7J_wEHxaA-9Nu6bbAA,3,5.0,0.0,5.0,0.0002349610548163819,0.01251792496752859,High centrality
BanG Dream,UCAhmSxPx9wjFmomISnnR9Gg,27,4.0,0.0,4.0,0.0002349610548163819,0.004752736881842205,High centrality
BanG Dream,UCAjpUWRBFqRrzaDEUMS0c-w,0,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCAlHnZXCrMS2_3uV-zPzpcw,147,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCAljgy1zaRqZlUBb4V3G4dQ,0,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCAmf7MNINXqY8oQctk0Ohiw,13,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCAow8ybBrydo676Y0xoQmdw,1,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCAv6XKbRdkQWSrNMaOwaXUQ,3,2.0,0.0,2.0,0.0002349610548163819,0.004589848765386705,Peripheral
BanG Dream,UCAwWDqAM-_aO17uLzQVPzdQ,56,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCAyQCcmmjcmNJDUu4DlWYMQ,148,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCAym0UTllp3Yh_l2W-9d2VQ,1,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCB0NuvNohhAIyWiwbgay76Q,5,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCB5qi5jHTFREnrNTY_CUJqA,1,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCBG_SJkap6VEpVMfSL5olQQ,149,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCBHRBSuWV9YxehXbNlu05kA,5,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCBI6aGPlpATAP_c-DwbQQpg,110,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCBNwrijohdUY6_qGq6mClMw,4,2.0,0.0,2.0,0.0002349610548163819,0.0007816157040392605,Peripheral
BanG Dream,UCBRerofQ_RYe4LkdT1Qeq2Q,30,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCBa4PAu6bslpYPOduQIc94w,3,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCBfgUnFIAE_OOw2wWW1TfVw,2,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCBgio44r-35xK3w1pYH-uDA,1,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCBivBfEieH-GaY3kTMzCGjw,17,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCBj2hHN9LFwoNADd0_b1JoA,23,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCBqxBDcyGB72Ho7ypmhaLqQ,7,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCBryn5MWiwEO1H4MMLRJ47Q,9,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCBt5ypQdQH2d5ZpqNv5oYNw,11,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCBv8rMC2eQ2Zyk72xTKSL-g,24,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCBwUkZI4hF_o1t5-DsevVMg,11,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCBwsfz5kw6vHSAwArkZ1zOg,150,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCBy0U-HPR1zQeUwWQcCHZCg,12,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCByMmmZndkaPzSTZu-EHrBA,3,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCC0CLUuXdEVljvoQg0FNkMg,11,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCC3g9Gd-xLpg_Ta47wB8O6w,0,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCC436LbdwOrJ1lcsU94eMsg,16,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCC61vkFC-uKkfxp-tA8loYA,2,2.0,0.0,2.0,0.0002349610548163819,0.0015185328125588604,Peripheral
BanG Dream,UCCAZjJrhk1RmWe9YKqngmRQ,11,2.0,0.0,2.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCCGTaeITzzylPyWwxeTG48Q,0,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCCI1laKb-zh8nHg-ATcwTCg,17,2.0,0.0,2.0,0.0002349610548163819,0.0041978104945262365,Peripheral
BanG Dream,UCCKJlPm4wx1K7xSQT0ZjBhQ,6,2.0,0.0,2.0,0.0002349610548163819,0.0005511041902604757,Peripheral
BanG Dream,UCCNUq_W1dzfPVylWM4kTi2w,0,2.0,0.0,2.0,0.0002349610548163819,0.00027935069837674596,Peripheral
BanG Dream,UCCNoflU47FXiEByEIK9R3Jg,2,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCCO984F0uba36g1FbLGPohQ,29,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCCOzQ4JGVoXrUeNMikOoV7w,0,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCCQvJRHFUzb-KWuQvPaMK0A,16,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCCS3rmGudxePbe7R7MPy0Xw,14,3.0,0.0,3.0,0.0002349610548163819,0.017419200717537994,Peripheral
BanG Dream,UCCT8n62Kw8ZzoTCQyRLiJdg,8,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCC_E7-Cu5iMxdT3QzlF3KFA,85,2.0,0.0,2.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCCcmfin_3Ue1RWAjX_BsBbA,7,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCChAfIGFWofrGd5rIDzDMjA,43,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCCycb4XekaKWhv58tefa7Ew,1,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCCzSHIwUn8s46tAR0hI4t_Q,151,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCD0KpxY7pEavyaMKLY5bQhg,15,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCD4Mb-VY3RfNbEjA8JR7ceQ,17,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCD6dQOuYFGRbqearnWE83Rw,9,6.0,0.0,6.0,0.0002349610548163819,0.007808501620647716,High centrality
BanG Dream,UCDA7NErN5uEVvV_eRkPhiqA,152,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCDAqcK3UqX8DhwufLIy21Yg,32,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCDAz0o4VIcQeEMb2eIa3JCQ,0,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCDBmSwILKVvoIVywNOAGhMw,11,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCDH7_zjZ2aV3XmDpUP-EMDA,12,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCDHxMvFoXgUznFsmZiqPW2Q,22,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCDNykc2gfz6vGSfTPKuzasQ,1,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCDPWIrClKV6a1bD-tcSn1lA,14,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCDSEFcYjrpzfCH22IN4YVDw,6,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCDaOL1lsanMlpbzaQunz47Q,12,4.0,0.0,4.0,0.0002349610548163819,0.08019691811404027,High centrality
BanG Dream,UCDc1W19HdFU_uWykh-iBwKA,9,2.0,0.0,2.0,0.0002349610548163819,8.782589416791002e-05,Peripheral
BanG Dream,UCDgx2Dq0jXPrGPvgScGGPGg,24,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCDj0XQw8ub9vbSUyHnLNVmQ,1,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCDk7SLq6Wwbe-Fw_IUWLW4A,22,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCDoAk7tjIdVoGi4XSSyrerA,61,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCDr-EgaVxtG_NMLb1hRiOZw,30,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCDuONCzENyiXd5acdvjDwAA,2,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCDvSQBcb5wfjmL8Qw5-sdnQ,6,2.0,0.0,2.0,0.0002349610548163819,0.002286292521286859,Peripheral
BanG Dream,UCE-BtrxY_z59UhIYAR1vB7w,14,4.0,0.0,4.0,0.0002349610548163819,0.023362062027613335,High centrality
BanG Dream,UCE-nBvpy46slvM9fomSwaHQ,4,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCE0HAvi7dC7aK0rpTGKdJtQ,3,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCE0OeplTdYgn-41NyNMGJJQ,7,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCE0h56esqudWismcQGePMlA,15,5.0,0.0,5.0,0.0002349610548163819,0.002194109369930435,High centrality
BanG Dream,UCE4fQ1_P5JQLsOIsUqA9nDA,4,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCE5sEeWKqdDUt8cggYeK5Og,13,2.0,0.0,2.0,0.0002349610548163819,0.006677991694979238,Peripheral
BanG Dream,UCE7RncmZq8kid_xg-F1q3EQ,153,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCE85IeI9Jazv94pNRvtw-rg,75,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCE9SLkrAhL_qqqTOMk9J9LA,154,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCEAY8LMuoFzY4OE3U7HJnzA,19,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCECBklKcljPgItW4n1hIURg,10,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCEHX5xzjrRgnMuD2l401Z9g,77,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCEJwQ0Wp1JX2vPZ47lSm80Q,18,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCENMGkTSuDSsbooCipyVoww,25,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCEOZg5rE6cxL2nvJL32PQ4Q,4,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCEPAOsP3usOLb3E-LNaUraQ,93,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCERx8_FO-1z0VFkNb1DfOHA,26,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCETkvAcVz7S2cbU8ARCM-Sg,155,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCEVAGPaqP_MYiEO3SZavn3g,12,2.0,0.0,2.0,0.0002349610548163819,0.0016761041902604757,Peripheral
BanG Dream,UCE_ZiaszwD4Cdo6hfQfeG_g,16,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCEd3QlqzT1hDnXYM2dIsUgw,14,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCEd3teORuFVcKv0XTfkrFEw,9,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCEg-qNCwZNLS6GiCMFJAExA,5,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCEm0PjjyxaYLiW8e89k9jog,156,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCEoZbmICdjj4YB7RmRnpCiw,0,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCEv2itdnif4OH8-C8Zf2vAw,68,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCEvT-NV-6lCLShAWrfd1cwg,157,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCEwOdLUJHZYdWzgpfK4KR4A,158,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCF2CgbsgT_qPBgQRNGMk-2g,7,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCF8GAN_UJAPbG0_K12H7A4w,159,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCFBBJtvg4nkoQSueBbdisCg,4,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCFBVsS8yaZ9uu1BmeSRRYWA,17,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCFCB1CSRg4qjtDzeGt8QYLQ,160,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCFJ5SM9OLyan2WlnG6Mhlsg,30,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCFPfeQZRk2gpZ12DSeSkHAg,161,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCFTNuJcbdlhQbmkm2yiVvOg,6,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCFW6mV0ddtzFpUFybncIJdg,12,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCFaNyv9BFamt2GMg_6nx_qg,10,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCFg1a8TUVl0F7iXeLIijk7g,33,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCFgkDi1-pbWMiqjkCuTjUXQ,7,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCFh8fEml6HPf4GlWzeAnRUw,0,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCFiqf1f5V4QIyvkmmrHrEXA,3,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCFn9I1h-tv4Z6pZ02d1KThg,27,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCFsL0RXoUSVZMeQfX5uO1Kw,15,2.0,0.0,2.0,0.0002349610548163819,0.00027935069837674596,Peripheral
BanG Dream,UCFt-vcOtW7EgKcZkuK_F8xw,25,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCFtSPymfL9PVFxdNUvM2GXQ,16,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCFwtobLOySvgtdMR3YWv5yA,12,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCFyjAgYhIKllww62SXY-Thg,17,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCG1g3FN1RBHQZGapcUMPW4Q,13,3.0,0.0,3.0,0.0002349610548163819,0.0008380520951302378,Peripheral
BanG Dream,UCG2RPDUBwo5HvPkIIkukalw,19,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCG80TXelKEsoaxxdw1D2wxA,1,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCGHMy_Hy-WcVx6ECNakNBMw,73,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCGI_sZI60HwCHTcYqEUmA5g,6,2.0,0.0,2.0,0.0002349610548163819,0.00027935069837674596,Peripheral
BanG Dream,UCGVex54-5CTN0n06_9gdzBQ,14,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCGWshnuLgYWw9B9qqUksT_Q,15,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCGYY28IgXPRgGl2BDOziMGw,31,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCGZ7gcXxiFedS8B9gPPnKWA,3,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCGdogHhR41cZq_gbqU4Pn7w,39,2.0,0.0,2.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCGevfZcDItG9MWVLwh7Jc9Q,2,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCGfJmiwaYllloRILLG77gvg,13,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCGfoR4VvRwnT62neJzwucFA,8,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCGgiI9hZ_L4pZ-G4s-JuFqQ,5,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCGhTM5lY0jBrb93kXZVEhuA,3,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCGiW7iKCU1bWIo3Ev4Rv0bg,86,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCGsBmfLb5-ErAyvdH-bdzkA,0,5.0,0.0,5.0,0.0002349610548163819,0.00086477376907728,High centrality
BanG Dream,UCGsJrteXSSFGWpu7DSzUXPg,103,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCGsjTnfTVfzqUYi1aYU9fCg,6,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCGtEThAaojW8TzTYbtLn3AA,3,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCGtGomzx_UikRaCujr0SsjA,38,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCGu99BmjX0R4boEFT9GIVVw,162,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCGxpiXWY5MyNkFJZtpq-gaA,8,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCGzjjSixHU7yIWfh0SkNp-A,16,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCH-l4DRQBoklC5OvxWiWv3g,24,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCH1v5HhyCKxhHRBqvfZIE5g,163,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCHDCoOk4rKSa_yLTiDvCoYw,1,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCHG0iehbZeBQJfuOIvK_4mA,6,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCHI6ishATrKVvhFq2ejyhYg,10,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCHPdZ-ZgW0FIYz9wqaq2Rug,108,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCHQbGrKu15FBWsQrcHU7RgA,1,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCHUX5ABi7Cstl7s9SecxQ_w,18,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCH_17_o4c3LYkQMqWYmy0iA,36,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCHbs9I_RDcuzHCSJX2NgbCA,15,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCHoN1wd2uls3V-VOrUhp1xQ,6,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCHoRd8X6gWor20Kni0MNXzQ,0,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCHopQDOc9CEGBG_dti4h-rQ,0,2.0,0.0,2.0,0.0002349610548163819,0.0008380520951302378,Peripheral
BanG Dream,UCHpwfmaCiBcy2A1M9fJsj9w,14,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCHqyzCjJY2g8BMbOciFDr8g,11,2.0,0.0,2.0,0.0002349610548163819,0.012503461923337348,Peripheral
BanG Dream,UCHsxdV3VAz8RYT0AiykcoVA,164,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCHt6b9OOy_Y0ZKm2KA91tzQ,67,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCHuCBPsgKgllXWgv5ctfwqQ,5,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCHutClypVJAqa8jkrwnmZSg,16,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCHv3OpTM2yvPt0rZJRq5eKQ,165,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCHvy-g30EJ3f4plU8DyM97A,166,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCHykohgUH5AuNcCR4IId67A,0,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCHzwrf0YAJs8snyZISHV4LA,167,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCI0-ULBSlg2faE6F9xtsM3w,168,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCI9Am-W7PalCIgq4WuMVyaA,1,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCIAJAkaEZ9VipLSpWdP6eHA,15,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCID_-N9UzPh8fQv1Dl5zEnA,169,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCIGmnkGjIbugBA7jac7Y74g,14,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCILBL_kkMJu_o8kUpjQuq6w,8,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCIQwZ_QkjfBNtC-cRos_2UA,4,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCIRgDjviAbD7BUCR1axnWEA,68,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCIXsuZShXZC4OsGw__d6wcQ,0,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCIcLC2bhuVgI_DVpylfgUSA,9,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCIcMlQTQNFjrTMK4Elw6Ljg,170,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCIfhZNO999c9O3-PzYDNeMQ,25,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
BanG Dream,UCIlB3ypNK54MzX-_qCkFEPA,26,1.0,0.0,1.0,0.0002349610548163819,0.0,Peripheral
